gene_id	symbol	mrna_half_life_h	prot_half_life_h	measurement_group
MGI:2141989	Grwd1	6.89	59.38	Grwd1;A301
MGI:2142037	Alkbh6	8.699999999999998	27.050000000000004	Alkbh6
MGI:2142048	Rnf40	8.91	38.18	Rnf40;Bre1b;Kiaa0661
MGI:2142116	Psip1	14.580000000000004	63.38999999999997	Psip1;Ledgf;RP23-311B24.4-003
MGI:2142227	Lrrk1	9.39	6.45	Lrrk1;Kiaa1790
MGI:2142246	Unc45a	12.360000000000001	47.68999999999999	Unc45a;Smap1
MGI:2142292	Mtmr10	6.999999999999999	23.500000000000004	Mtmr10
MGI:2142346	Strn4	10.019999999999998	49.010000000000005	Strn4;Zin
MGI:2142364	Hirip3	10.1	43.48	Hirip3
MGI:2142527	Exoc8	6.039999999999999	51.67000000000001	Exoc8
MGI:2142567	Arhgef18	7.59	18.660000000000004	Arhgef18;Kiaa0521
MGI:2142810	Ppip5k2	10.079999999999998	39.45000000000001	Hisppd1;Kiaa0433;Vip2
MGI:2142885	Cog8	6.200000000000001	44.29999999999999	Cog8;MNCb-5704
MGI:2142951	Edc3	6.29	28.639999999999997	Edc3;Yjdc
MGI:2142973	Lars2	9.610000000000001	57.26000000000001	Lars2
MGI:2142979	Dennd4a	6.02	37.83	F730015K02Rik;Dennd4a;AI115600;mKIAA4082
MGI:2142989	Ncapd3	9.86	16.66	Ncapd3;Kiaa0056
MGI:2143132	Plekho2	6.29	42.89999999999999	Plekho2;Plekhq1
MGI:2143169	Acad11	17.930000000000003	66.66000000000003	Acad11
MGI:2143230	Phldb1	8.529999999999998	16.8	Phldb1;Kiaa0638;Ll5a
MGI:2143333	Exog	4.77	194.68000000000006	Endogl1;Exog
MGI:2143526	Gstt3	17.420000000000005	1185.0900000000001	Gstt3
MGI:2143652	Tmem263	4.82	37.07	
MGI:2143854	Nup107	8.54	47.739999999999995	Nup107
MGI:2143990	Parp12	14.260000000000002	21.550000000000004	Parp12;Zc3hdc1;mCG_9269
MGI:2143994	Psme4	21.540000000000003	67.95000000000002	Psme4;Kiaa0077
MGI:2144013	Xpo1	7.839999999999998	130.22000000000003	Xpo1;Crm1
MGI:2144113	Vma12	5.42	7.960000000000001	Tmem199
MGI:2144117	Smg6	10.429999999999998	30.520000000000003	Smg6;Est1a;Kiaa0732
MGI:2144158	Nudcd3	11.82	20.599999999999998	Nudcd3;Kiaa1068
MGI:2144164	Tbc1d10a	5.5	36.22999999999999	Tbc1d10a;Epi64;Tbc1d10
MGI:2144208	Tubg2	11.770000000000001	46.830000000000005	Tubg1;Tubg;Tubg2
MGI:2144224	Dnaaf10	12.98	117.01	Wdr92;Ppp3r1;AI553587
MGI:2144243	Clint1	10.859999999999998	32.93999999999999	Clint1;RP23-298M7.4-001;mCG_22297;AI642036;Enth;Epn4;Epnr;Kiaa0171
MGI:2144305	Nsrp1	4.78	15.81	Ccdc55
MGI:2144474	Ppp4r3b	6.61	80.31999999999996	Smek2;Kiaa1387;Pp4r3b;Ppp4r3b
MGI:2144475	Usp32	8.289999999999997	56.130000000000024	Usp32
MGI:2144489	Alkbh5	6.700000000000001	22.949999999999996	Alkbh5;Abh5;Ofoxd
MGI:2144566	Tsr1	5.870000000000001	25.389999999999997	Tsr1;Kiaa1401
MGI:2144726	Tmem11	5.09	89.2	Tmem11
MGI:2144727	Ddx1	12.639999999999999	44.349999999999994	Ddx1
MGI:2144755	Ankmy2	6.97	16.83	Ankmy2
MGI:2144831	Ahnak2		116.8385296038939	Ahnak2;AI450948
MGI:2144837	Ptpn23	10.89	49.15999999999999	Ptpn23;Kiaa1471
MGI:2144929	Adi1	11.809999999999999	22.94	Adi1;Mtcbp1
MGI:2145118	Eif2b2	8.830000000000002	74.75000000000001	Eif2b2
MGI:2145130	Cog5	10.820000000000002	54.02000000000002	Cog5
MGI:2145154	Pelo	3.81	23.150000000000002	Pelo
MGI:2145219	Iars1	14.730000000000002	601.9999999999999	Iars
MGI:2145316	Txndc5	17.68	82.42999999999999	Txndc5;Tlp46
MGI:2145374	Dhx29	15.540000000000001	79.69000000000001	Dhx29
MGI:2145422	AW209491	3.5199999999999996	64.91999999999997	
MGI:2145443	Utp15	4.24	84.67	Utp15
MGI:2145541	H3c8		71.22000000000001	Hist1h3a;H3a;Hist1h3g;H3.1-221;H3g;Hist1h3h;H3.1-291;H3h;Hist1h3i;H3.1-I;H3i
MGI:2145597	Mbnl2	7.33	36.099999999999994	Mbnl2;Kiaa4072
MGI:2145637	Mtmr6	9.36	21.979999999999997	Mtmr6
MGI:2145645	Exoc5	10.24	99.49000000000002	Exoc5;Sec10l1
MGI:2145661	Ankrd28	6.580000000000001	26.97	Ankrd28
MGI:2145814	Ppif	5.49	160.09000000000003	Ppif
MGI:2145890	Ano6	10.479999999999999	45.03000000000001	Ano6;Tmem16f
MGI:2145895	Slc38a1	10.429999999999998	35.67	Slc38a1;Nat2;Snat1
MGI:2145900	Sack1h	4.34	26.239999999999995	Fam83h
MGI:2145950	Scrib	16.300000000000004	38.18999999999999	Scrib;Kiaa0147;Lap4;Scrib1
MGI:2145953	Kdelr3	8.289999999999997	36.470000000000006	Kdelr3
MGI:2145955	Prkaa1	5.1	31.940000000000005	Prkaa1
MGI:2146015	Lmf2	15.0	64.62	Lmf2;Tmem112b;Tmem153
MGI:2146071	Tubgcp6	7.430000000000001	32.81	Tubgcp6
MGI:2146110	Washc5	18.300000000000004	52.36000000000001	Kiaa0196
MGI:2146156	Espl1	9.059999999999999	7.17	Espl1;Esp1;Kiaa0165
MGI:2146207	Gga1	10.909999999999998	41.92	Gga1
MGI:2146220	Fbxo4	13.19	281.7200000000001	Fbxo4;Fbx4
MGI:2146232	Rimoc1	4.15	120.88000000000001	
MGI:2146285	Nol12	11.459999999999999	16.85	Nol12;Nop25;RP23-414K1.3-005
MGI:2146335	Cip2a	7.830000000000001	16.86	Kiaa1524;Cip2a
MGI:2146350	Scaf4	5.32	38.77	Sfrs15;mKIAA1172
MGI:2146370	Cggbp1	7.01	12.039999999999997	Cggbp1
MGI:2146388	Ubxn7	5.8	17.02	Ubxn7;AI196514;Ubxd7;Kiaa0794
MGI:2146423	Mix23	7.21	235.19999999999996	Ccdc58
MGI:2146443	Xxylt1	12.700000000000001	25.69	
MGI:2146468	Urb1	5.32	92.81999999999998	Urb1;Kiaa0539;Npa1
MGI:2146553	Osbpl11	6.32	109.35000000000001	Osbpl11;Osbpl10
MGI:2146571	Rfc4	7.930000000000001	47.31	Rfc4
MGI:2146808	Safb2	5.31	57.820000000000014	Safb2;mKIAA0138
MGI:2146813	Plekhh2	9.62	30.939999999999998	Plekhh2;Kiaa2028
MGI:2146818	Oard1	9.239999999999998	252.34000000000003	AI314976;mCG_118494
MGI:2146851	Tfb1m	4.98	207.3199999999999	Tfb1m
MGI:2146855	Nrm	6.039999999999999	59.120000000000026	Nrm
MGI:2146901	Trip10	6.89	137.94999999999993	Trip10;Cip4
MGI:2147003	Arhgap28	4.72	20.02	Arhgap28;Kiaa1314
MGI:2147092	Dus3l	7.91	66.18000000000002	Dus3l
MGI:2147162	Unc119b	9.11	25.51	Unc119b
MGI:2147191	Tnfaip8	4.94	54.150000000000006	Tnfaip8
MGI:2147194	Rbm27	4.69	59.029999999999994	Rbm27;Kiaa1311
MGI:2147351	Me2	17.749999999999996	80.93999999999998	Me2
MGI:2147427	Wdr74	6.499999999999999	14.91	Wdr74
MGI:2147437	Rrp12	11.36	68.82000000000002	Rrp12;Kiaa0690
MGI:2147538	Btaf1	7.510000000000001	50.18000000000001	Btaf1;TAF170
MGI:2147583	Macrod1	5.91	59.029999999999994	Macrod1;Lrp16
MGI:2147598	AI837181	5.710000000000001	59.59	Bles03
MGI:2147616	Otub1	10.869999999999997	73.09000000000002	Otub1
MGI:2147627	Yars1	9.839999999999998	864.87	Yars
MGI:2147661	Vps37c	4.44	22.389999999999997	Vps37c
MGI:2147679	Patl1	7.930000000000001	52.11999999999999	Patl1
MGI:2147870	Lrch2	8.49	20.37	Lrch2;Kiaa1495
MGI:2148199	Pecr	8.919999999999998	212.42000000000007	Pecr
MGI:2148251	Ddx19b	11.750000000000002	65.07999999999998	Ddx19a;Ddx19;Eif4a-rs1;mCG_132574;Ddx19b;mCG_133615
MGI:2148491	Acaa1a	9.09	67.73999999999998	Acaa1a;Acaa1
MGI:2148922	Ehmt2	13.83	22.810000000000002	Ehmt2;Bat8;G9a;Ng36;RP23-349B4.3-009;RP23-349B4.3-002
MGI:2148924	Clic1	10.679999999999998	65.36	Clic1
MGI:2149632	Rpl31	9.86	113.97000000000001	Rpl31
MGI:2149728	Impa2	6.750000000000001	156.47000000000003	Impa2
MGI:2149820	Nans	13.600000000000001	240.01	Nans
MGI:2149821	Hsd17b11	11.839999999999998	91.53000000000002	Hsd17b11;Dhrs8;Pan1b
MGI:2149842	Sdf2l1	15.089999999999998	80.90000000000002	Sdf2l1
MGI:2149946	Gopc	6.180000000000001	23.500000000000004	Gopc
MGI:2149961	Pawr	4.91	45.559999999999995	Pawr;Par4
MGI:2150037	Mta1	10.129999999999999	62.51000000000001	Mta1
MGI:2150152	Ubqln4	8.409999999999998	50.73	Ubqln4;Ubin
MGI:2150309	Dscaml1	15.140000000000004	161.77999999999994	Nme2;Dscaml1
MGI:2150386	Dcun1d1		125.26999999999995	Dcun1d1;Dcun1l1;Rp42;Tes3
MGI:2151013	Erc1	9.99	68.57999999999997	Erc1;Cast2;Kiaa1081;Rab6ip2
MGI:2151045	Lsm10	5.44	34.86	Lsm10;RP23-140F18.4-002
MGI:2151064	Strn3	6.750000000000001	63.159999999999975	Strn3;Gs2na;Sg2na
MGI:2151114	Dgcr8	6.03	9.31	Dgcr8
MGI:2151136	Lrp1b		53.85999999999999	Lrp1b;Lrpdit
MGI:2151221	Pop5	9.05	93.15	Pop5
MGI:2152337	1110038F14Rik	6.11	10.849999999999998	
MGI:2152346	Taf4	5.05	361.0600000000001	Taf4a;RP23-23G3.2-001
MGI:2152389	Ivns1abp	8.64	15.019999999999996	Ivns1abp;Kiaa0850;Nd1;Nd1L;Nd1S;Ns1;Ns1bp
MGI:2152414	Ipo7	8.050000000000002	58.91000000000001	Ipo7;Ranbp7
MGI:2152450	Usp3	5.819999999999999	22.639999999999997	Usp3
MGI:2152453	Gsk3a	9.330000000000002	56.02999999999998	Gsk3a
MGI:2152819	B3galt6	7.58	23.819999999999997	B3galt6
MGI:2152895	Helb	6.83	49.99999999999999	Helb
MGI:2152938	Srgap3	5.990000000000001	35.989999999999995	Srgap3;Arhgap14;Kiaa0411;Srgap2
MGI:2153045	Elmo2	9.819999999999999	43.64999999999999	Elmo2;Kiaa1834;RP23-41B20.2-002
MGI:2153063	Parvb	8.619999999999997	14.25	Parvb
MGI:2153089	Mrps2	5.42	76.31000000000003	Mrps2
MGI:2153111	Mrps6	11.130000000000003	18.04	Mrps6;Rpms6
MGI:2153207	Pofut1	17.860000000000003	87.14000000000003	Pofut1;RP23-192G18.5-006;RP23-192G18.5-002;mKIAA0180
MGI:2153272	Trrap	15.0	23.440000000000005	Trrap
MGI:2153608	Ube2j2	11.039999999999997	4.95	Ube2j2;RP23-118E21.1-001;mCG_23339;Ncube2;RP23-118E21.1-009
MGI:2154049	Smc1b		87.20999999999995	Smc1b;Smc1l2
MGI:2154239	Plxnb2	25.82	10.8	Plxnb2;mCG_140951;mKIAA0315
MGI:2154274	Ehd2	15.599999999999998	28.6	Ehd2
MGI:2154441	Nop53	9.250000000000002	8.449999999999998	Gltscr2
MGI:2154580	Ube4a	13.419999999999998	15.289999999999997	Ube4a;mKIAA0126
MGI:2154952	Ripk3	14.680000000000001	44.8	Ripk3;Rip3
MGI:2155302	Sec63	16.509999999999998	51.940000000000005	Sec63;Sec63l
MGI:2155456	Bmp2k	4.17	27.03	Bmp2k;Bike
MGI:2155884	Wdr5	8.88	28.110000000000007	Wdr5;Big;Big3;RP23-328F3.2-003
MGI:2156020	Mydgf	10.56	51.93	D17Wsu104e;Il25
MGI:2156864	Phf5a	11.31	29.169999999999995	Phf5a
MGI:2157062	Caskin2	7.710000000000001	115.68999999999996	Caskin2;RP23-354K2.4-001;Kiaa1139
MGI:2157953	Rbm39	5.47	44.269999999999996	Rbm39;Caper;Rnpc2;RP23-107C23.3-019
MGI:2157980	Vac14	12.719999999999997	101.33	Vac14;D8Wsu151e
MGI:2158394	Med16	15.279999999999998	66.63	Med16;Thrap5
MGI:2158400	Wdr18	10.989999999999998	163.72	Wdr18
MGI:2158502	Usp48	8.159999999999998	25.82	Usp48;Kiaa4202
MGI:2158650	Idh3b	9.520000000000001	113.2	Idh3b;RP23-20A6.5-001;mCG_9915
MGI:2158736	Senp3	8.44	20.069999999999997	Senp3;Smt3ip;Smt3ip1
MGI:2158813	Sumo2		28.890000000000004	Sumo2;Smt3b;Smt3h2
MGI:2159437	Agtpbp1	9.889999999999999	68.11999999999999	Agtpbp1;Ccp1;Nna1
MGI:2159614	Mia2	9.669999999999998	50.90999999999999	Ctage5;Mea6;Mgea6
MGI:2176230	Apobr	14.279999999999998	80.30999999999997	Apob48r
MGI:2177178	Dicer1	6.750000000000001	40.21999999999999	Dicer1;Dicer;Mdcr
MGI:2178076	Pla2g15	4.76	34.8	Lypla3
MGI:2178103	Arhgdia	23.669999999999998	144.04999999999995	Arhgdia;C87222;Gdi1
MGI:2178217	Akap9	11.16	30.269999999999996	Akap9
MGI:2178445	Ppan	5.280000000000001	53.269999999999996	Ppan;Ssf1;mCG_67924
MGI:2178563	Nt5c2	14.25	78.63000000000001	Nt5c2
MGI:2178598	Bloc1s5	8.13	103.08999999999996	Muted;Mu
MGI:2178836	Tubgcp5	4.47	65.88999999999997	Tubgcp5;Kiaa1899
MGI:2179326	Oxr1	11.000000000000002	19.970000000000002	Oxr1;C7;Gm1238
MGI:2179327	Mvd	10.359999999999998	384.9599999999998	Mvd
MGI:2179381	Prpf8	17.850000000000005	24.9	Prpf8;Prp8
MGI:2179432	Mycbp2	12.789999999999997	43.519999999999996	Mycbp2;Pam;Phr1
MGI:2179723	Casc3	4.87	9.41	Casc3;Mln51
MGI:2179725	Ovca2	6.789999999999999	32.47999999999999	Ovca2
MGI:2179733	Mpst	14.370000000000001	588.4899999999999	Mpst
MGI:2180003	Xpnpep1	14.170000000000003	87.54000000000003	Xpnpep1;mCG_20868
MGI:2180098	Csad	7.2	57.769999999999996	Csad
MGI:2180122	Klhl9	2.9699999999999998	4.62	Klhl9;Kiaa1354
MGI:2180167	Naxe	11.970000000000002	394.57999999999987	Apoa1bp;Aibp
MGI:2180203	Tmlhe		76.66999999999999	Tmlhe;Tmlh
MGI:2180561	Atpaf2	9.05	988.9299999999998	Atpaf2
MGI:2180784	Rac3	13.61	78.76999999999997	Rac1;mCG_23557;Rac3;RP23-84C12.18-002;mCG_2150
MGI:2180801	Atp13a1	10.429999999999998	44.75000000000001	Atp13a1;mCG_23321;Atp13a;mKIAA1825
MGI:2181074	Acbd3	5.44	129.05	Acbd3;Gcp60;Pap7
MGI:2181182	Nup155	6.950000000000001	35.61999999999999	Nup155
MGI:2181510	Dhrsx		56.98000000000002	Dhrsx;Pscad
MGI:2182061	Usp7	10.379999999999999	66.67	Usp7;Hausp
MGI:2182303	Ddx50	7.780000000000001	44.17999999999999	Ddx50
MGI:2182585	Med17	7.4799999999999995	40.02	Med17;Crsp6;Trap80
MGI:2182799	Kat7	6.55	17.190000000000005	Myst2;Hbo1
MGI:2183102	Sardh	21.049999999999997	258.34999999999997	Sardh;RP23-171K6.2-002
MGI:2183158	Ash1l	5.529999999999999	10.89	Ash1l
MGI:2183260	Luc7l2	7.19	72.51000000000002	Luc7l2
MGI:2183436	Nrbp1	11.76	33.290000000000006	Nrbp1;Madm;Nrbp
MGI:2183439	Mcfd2	11.59	53.81999999999999	Mcfd2;Sdnsf
MGI:2183441	Psat1	13.25	66.72	Psat1;Psa;Psat
MGI:2183447	Ugp2	13.919999999999998	286.5299999999999	Ugp2
MGI:2183453	Dlgap5	12.159999999999998	8.609999999999998	Dlgap5;Dlg7;Kiaa0008
MGI:2183559	Arfgap1	6.43	58.86000000000002	Arfgap1;Arf1gap;mCG_6720;RP23-397H18.1-002
MGI:2183703	Nav3	3.66	7.880000000000002	Nav3;Kiaa0938;Pomfil1
MGI:2183752	Tubgcp3	9.439999999999998	66.49999999999999	Tubgcp3;Gcp3
MGI:2384297	Map7d1	10.349999999999998	13.25	Map7d1;Kiaa1187;Mtap7d1;RP23-118D1.1-006;RP23-118D1.1-001;RP23-118D1.1-003
MGI:2384298	Sbno1	7.109999999999999	14.039999999999997	Sbno1;Sno1
MGI:2384305	Mmgt1	8.919999999999998	69.38000000000001	Mmgt1;Tmem32
MGI:2384308	Pdk3	22.000000000000004	25.59	Pdk3
MGI:2384309	Polr2h	5.710000000000001	53.68	Polr2h
MGI:2384310	Rbm10	11.82	42.44	Rbm10;Kiaa0122
MGI:2384313	Rrp9	11.669999999999998	63.61000000000001	Rrp9;Rnu3ip2;U3-55k
MGI:2384495	Mrtfa	5.23	7.430000000000001	Mkl1;Bsac
MGI:2384560	Aars1	15.619999999999997	134.79	Aars
MGI:2384561	Nae1	7.619999999999999	152.40000000000003	Nae1;Appbp1
MGI:2384567	Cbr4	9.31	70.69	Cbr4
MGI:2384568	Kank2	10.060000000000002	14.54	Kank2;Ankrd25
MGI:2384569	Klhdc4	9.09	10.839999999999998	Klhdc4
MGI:2384585	Gatad2a	12.840000000000002	12.57	Gatad2a
MGI:2384589	Herc1	12.300000000000002	27.950000000000003	Herc1
MGI:2384752	Mcrip1	10.060000000000002	42.150000000000006	BC003940;RP23-82I5.19-001;mCG_2134
MGI:2384761	Rapgef6	9.37	15.309999999999997	Rapgef6;RP23-287F5.1-006
MGI:2384768	Hectd1	8.619999999999997	40.13999999999999	Hectd1
MGI:2384784	Eif4g1	17.82998878294655	33.39597281110404	Eif4g1
MGI:2384790	Fanci	9.99	22.139999999999997	Fanci
MGI:2384801	Gps1		52.879999999999995	Gps1;Cops1;Csn1
MGI:2384802	Eif2b1	8.23	63.699999999999974	Eif2b1
MGI:2384812	Lpcat1	3.72	35.79999999999999	Lpcat1;Aytl2
MGI:2384831	Cc2d1a	11.669999999999998	18.800000000000004	Cc2d1a
MGI:2384836	Rmp64	3.67	51.9	BC027231
MGI:2384838	Prpsap2	6.9	300.4600000000001	Prpsap2
MGI:2384849	Tnpo2	6.54	52.240000000000016	Tnpo2
MGI:2384850	Pdlim2	15.729999999999997	9.000000000000002	Pdlim2
MGI:2384853	Tapbpl	11.239999999999998	329.3599999999999	Tapbpl
MGI:2384863	Tbl3	16.759999999999998	42.98	Tbl3
MGI:2384875	Cdk5rap2	15.439999999999998	21.269999999999996	Cdk5rap2;Kiaa1633
MGI:2384876	Cdc73	6.84	24.419999999999998	Cdc73
MGI:2384887	Chtf18	11.989999999999998	5.37	Chtf18;Ctf18
MGI:2384888	Antkmt	7.24	25.74	Fam173a
MGI:2384899	Kri1	6.76	23.380000000000003	Kri1
MGI:2384902	Rnpep	13.489999999999998	416.0900000000001	Rnpep;mCG_9148
MGI:2384909	Micu1	18.89	19.959999999999997	Cbara1
MGI:2384910	Hkdc1		229.57999999999996	Hkdc1
MGI:2384931	Dhrs7b	13.38	58.88000000000002	Dhrs7b
MGI:2384933	Wrap53	6.0	40.239999999999995	Wdr79
MGI:2384959	Cybc1	4.76	227.4900000000001	
MGI:2384966	Mgat2	7.349999999999999	43.519999999999996	Mgat2
MGI:2384993	Paip1	12.119999999999997	78.10999999999999	Paip1
MGI:2384997	Ube2e2	9.179999999999998	15.670000000000002	Ube2e3;Ubce4;Ubcm2;Ube2e2
MGI:2385001	Fermt2	9.36	50.58	Fermt2;Plekhc1
MGI:2385007	Stk24	8.109999999999998	58.72000000000002	Stk24
MGI:2385008	Ggact	8.360000000000001	92.98000000000005	a2ld1
MGI:2385045	Lemd2	6.28	96.09	Lemd2;Lem2
MGI:2385066	Rprd1a	11.02	48.87	Rprd1a;Kiaa4077;P15rs
MGI:2385071	Etf1	10.970000000000002	85.92000000000002	Etf1
MGI:2385076	Haus1	6.63	10.470000000000002	Haus1;Ccdc5
MGI:2385079	Ndufs8	14.310000000000002	44.03000000000001	Ndufs8
MGI:2385084	Tkfc	13.99	105.01	Dak
MGI:2385088	Smc5	6.19	46.68000000000001	Smc5;Kiaa0594;Smc5l1
MGI:2385089	Zng1	4.22	47.61999999999999	Cbwd1
MGI:2385112	Ndufs2	15.519999999999998	59.009999999999984	Ndufs2
MGI:2385115	Lyplal1	11.130000000000003	75.10000000000002	Lyplal1
MGI:2385126	Farp2	7.510000000000001	5.01	Farp2;Kiaa0793
MGI:2385132	BC005624	10.880000000000003	23.900000000000002	BC005624;RP23-221O14.10;RP23-221O14.10-001;mCG_19001
MGI:2385133	Exosc2	5.22	47.85999999999999	Exosc2;Rrp4;RP23-65P13.1-005
MGI:2385139	Rabgap1	7.6899999999999995	36.13000000000001	Rabgap1;Kiaa4104
MGI:2385165	Ncoa5	5.52	69.06999999999998	Ncoa5;mKIAA1637
MGI:2385169	Helz2	8.930000000000001	37.46999999999999	BC006779;RP23-401M24.3;RP23-401M24.3-003;RP23-401M24.3-001
MGI:2385175	Msto1	9.35	96.64999999999998	Msto1
MGI:2385184	Ahcyl1	12.74	29.42	Ahcyl1;Irbit
MGI:2385186	Clcc1	10.12	22.090000000000003	Clcc1;RP23-217I18.1-001;mCG_4070
MGI:2385189	Rap1gds1	12.070000000000002	67.37000000000002	Rap1gds1
MGI:2385191	Gtf2b	4.640000000000001	10.349999999999998	Gtf2b
MGI:2385206	Pabpc4	10.959999999999999	89.86999999999999	Pabpc4;RP23-138L21.11-003;RP23-138L21.11-004;RP23-138L21.11-002;OTTMUSG00000007757
MGI:2385207	Gnl2	8.930000000000001	14.65	Gnl2;RP23-325M14.4-001
MGI:2385237	Aimp2		78.69000000000003	Aimp2;Jtv1
MGI:2385255	Mrps35	9.189999999999998	87.68000000000002	Mrps35
MGI:2385261	Cnot3	7.610000000000002	79.31999999999996	Cnot3;Not3
MGI:2385271	Blvrb	16.75	171.21999999999997	Blvrb
MGI:2385292	Tnrc6a	3.9600000000000004	67.68999999999997	Tnrc6a;Kiaa1460
MGI:2385311	Dlat	15.759999999999996	235.33000000000007	Dlat
MGI:2385621	Nup153	4.510000000000001	32.61000000000001	Nup153
MGI:2385695	Rin1	7.550000000000001	76.36	Rin1
MGI:2385850	Nomo1	25.51	37.53000000000001	Nomo1
MGI:2385884	Ddx27	10.060000000000002	21.749999999999996	Ddx27
MGI:2385902	Picalm	9.37	19.149999999999995	Picalm;Calm;Fit1
MGI:2385920	Dip2a	12.770000000000001	97.21999999999996	Dip2a;Dip2;Kiaa0184
MGI:2385923	Hexim1	6.950000000000001	28.76	Hexim1;Clp1
MGI:2386251	Eif3l	13.120000000000003	34.629999999999995	Eif3l;Eif3eip;Eif3s6ip;Paf67
MGI:2386306	Eppk1		154.48	Eppk1
MGI:2386621	Cpne1	10.060000000000002	87.40999999999998	Cpne1;RP23-220D12.6-008;RP23-220D12.6-005;RP23-220D12.6-010;RP23-220D12.6-013;RP23-220D12.6-011
MGI:2386711	Txnrd3	9.460000000000003	59.999999999999986	Txnrd3;Tgr;Trxr3
MGI:2387107	Dusp9	15.180000000000001	59.89000000000002	Dusp9;RP23-329M9.2-001;mCG_3242
MGI:2387123	Lnpep	7.050000000000001	69.45	Lnpep
MGI:2387178	Gatd1	6.599999999999999	138.34000000000006	Pddc1
MGI:2387179	Tut7	7.960000000000001	24.189999999999998	Zcchc6
MGI:2387182	Lrrc20	6.81	53.75999999999999	Lrrc20
MGI:2387183	Lrrc45	4.52	61.860000000000014	Lrrc45;RP23-84C12.17-001;mCG_131925
MGI:2387194	Qsox2	6.800000000000001	40.82000000000001	Qsox2;Qscn6l1
MGI:2387201	Yrdc	6.19	16.280000000000005	Yrdc;Irip
MGI:2387203	Ppat	7.450000000000001	37.480000000000004	Ppat
MGI:2387215	Erlin2	16.21	118.77999999999997	Erlin2;Spfh2
MGI:2387357	Wac	6.0	26.829999999999995	Wac;Kiaa1844
MGI:2387367	Rbm45	9.2	18.529999999999998	Rbm45;Drb1;Drbp1
MGI:2387466	Pank4	4.5	78.91999999999999	Pank4
MGI:2387581	Ppp1r9b	12.2	57.56999999999999	Ppp1r9b
MGI:2387585	Zfp280c	3.35	41.02	Znf280c;Kiaa1584;Suhw3;Zfp280c
MGI:2387586	Tns2	7.23	9.02	Tenc1;Tns2
MGI:2387591	Arcn1	11.11	59.57	Arcn1;Copd
MGI:2387603	Ahsa1	12.61	64.25000000000001	Ahsa1
MGI:2387612	Eml3	9.750000000000002	24.340000000000003	Eml3
MGI:2387613	Erlin1	8.15	30.41	Erlin1;Keo4;Spfh1
MGI:2387629	Tardbp	9.771437969920289	47.29205747268774	Tardbp;Tdp43;TARDBP;RP23-331P21.5-007;RP23-331P21.5-003
MGI:2387633	Haus3	2.86	36.73	Haus3
MGI:2387639	Fkbp14	15.82	46.830000000000005	Fkbp14
MGI:2387801	Snx17	10.470000000000002	8.849999999999998	Snx17
MGI:2387995	Nek9	11.36	100.37	Nek9;Nercc;mCG_5513
MGI:2388280	Polr2b	11.939999999999998	20.79	Polr2b
MGI:2388284	Plekhg3	3.8999999999999995	8.71	Plekhg3;Kiaa0599
MGI:2388287	Acsf2	11.510000000000002	1750.4000000000003	Acsf2
MGI:2388479	Ppp2r5a	12.219999999999999	33.84000000000001	Ppp2r5a
MGI:2388481	Ppp2r5d	14.640000000000004	91.45	Ppp2r5d;mCG_2696
MGI:2388633	Cltc	14.600000000000001	165.94	Cltc;RP23-366M19.3-006
MGI:2388648	Klhl11	2.49	7.660000000000002	Klhl11
MGI:2388651	Mcat	6.29	126.93000000000005	Mcat;Mt
MGI:2388672	Ube2q2	6.160000000000001	13.19	Ube2q2
MGI:2389091	Rps15a	5.3	126.56000000000004	Rps15a
MGI:2389572	Brcc3	10.959999999999999	88.59000000000003	Brcc3;Brcc36;C6.1a;RP23-252K7.4-007
MGI:2429660	Tbc1d4	10.970000000000002	60.92	Tbc1d4;As160;Kiaa0603
MGI:2429762	Rufy1	12.219999999999999	24.330000000000002	Rufy1;Rabip4
MGI:2429765	Dock1	14.460000000000003	42.00000000000001	Dock1
MGI:2429770	Nle1	6.07	68.10999999999997	Nle1;RP23-392I13.2-001
MGI:2429950	Xpo6	10.359999999999998	26.319999999999997	Xpo6;Ranbp20
MGI:2441711	Supv3l1	6.879999999999999	51.959999999999994	Supv3l1;Suv3l1
MGI:2441730	Tbl1xr1	6.739999999999999	107.72999999999999	Tbl1xr1;Ira1;Tblr1
MGI:2441772	Eif5b	20.530000000000005	80.41000000000001	Eif5b;If2
MGI:2441787	Washc4	6.3100000000000005	81.22000000000001	Kiaa1033
MGI:2441841	Cdc42bpa	12.69	38.779999999999994	Cdc42bpa;Kiaa0451
MGI:2441849	Lpp	9.520000000000001	62.98999999999998	Lpp
MGI:2441856	Sf3b2	15.859999999999996	27.8	Sf3b2
MGI:2441869	Arhgef11	9.320000000000002	63.06000000000002	Arhgef11;mKIAA0380
MGI:2441932	Prepl	11.31	11.130000000000003	Prepl;Kiaa0436
MGI:2441982	Aldh5a1		208.25000000000006	Aldh5a1
MGI:2441984	Lrrc41	8.959999999999999	5.25	Lrrc41;Muf1
MGI:2442040	G3bp2	9.500000000000002	35.31999999999999	G3bp2
MGI:2442050	Zfp771	8.520000000000001	10.459999999999999	Znf771;Zfp771
MGI:2442058	Nipa1	9.630000000000003	49.61999999999999	Nipa1
MGI:2442062	Sh3pxd2b	8.990000000000002	204.15999999999997	Sh3pxd2b;Fad49
MGI:2442092	Wnk1	13.530000000000003	36.04	Wnk1;Prkwnk1
MGI:2442114	Itga11	10.05	6.19	Itga11
