,score_Pluripotency,score_Post-implantation_Epiblast,score_Extraembryonic_Endoderm,score_Neuroectoderm,dominant_signature,leiden_sig,leiden_cell_type
225,1.0196137269337977,-1.1675993204116821,0.6813544750213623,-0.5161776325919412,Pluripotency,0,Pluripotency
226,2.9756501515706377,-0.8516930937767029,0.0,-0.4532142335718329,Pluripotency,0,Pluripotency
227,4.375055281321208,-0.32146532535552974,-2.1431021690368652,0.08910502809466736,Pluripotency,0,Pluripotency
228,1.0828099886576334,0.7601402282714844,0.0,-1.2669003804524739,Pluripotency,3,Pluripotency
229,4.215171893437703,-2.2630063891410828,0.19553271929423022,-1.2365301450093586,Pluripotency,0,Pluripotency
230,3.011850929260254,0.0,0.6908754825592041,-1.1514591375986736,Pluripotency,0,Pluripotency
231,2.5822572390238445,0.34122688770294185,-0.656091833114624,0.0,Pluripotency,0,Pluripotency
232,2.30275502204895,-0.8635943531990051,0.0,0.6910365711558949,Pluripotency,0,Pluripotency
233,1.889126714070638,-0.2592998027801514,0.0,-2.4183595180511475,Pluripotency,3,Pluripotency
234,1.659715970357259,-0.10608062744140623,-1.1690025329589844,-1.1690025329589844,Pluripotency,0,Pluripotency
235,4.053954124450684,0.22501072883605966,-1.3722174326578775,-1.5818416783303926,Pluripotency,0,Pluripotency
236,2.1987369696299237,0.45080847740173335,-0.5149140516916911,-1.1818183263142903,Pluripotency,0,Pluripotency
237,4.3405906677246096,-0.7902208566665649,-1.0536278088887532,-1.2844521204630535,Pluripotency,0,Pluripotency
238,1.7976338386535646,1.3627089500427245,-0.45423631668090825,0.0,Pluripotency,0,Pluripotency
239,2.579977258046468,-0.17271887063980107,0.0,-1.2669003804524739,Pluripotency,0,Pluripotency
240,4.51173423131307,-0.23954352140426638,-1.0202492872873943,-2.3386979897816977,Pluripotency,0,Pluripotency
241,3.7711244583129884,0.0,0.0,-1.2108550071716309,Pluripotency,0,Pluripotency
242,1.0135203043619792,-0.9501752853393555,-0.5067601521809895,-1.8427641897490528,Pluripotency,0,Pluripotency
243,-0.7050603866577148,0.7014015197753907,0.0,0.6376377452503551,Post-implantation_Epiblast,3,Pluripotency
244,3.6611961364746093,-0.7834749221801758,-1.15999968846639,0.0,Pluripotency,0,Pluripotency
245,1.4253056844075522,-0.25272947549819946,-2.3309797445933023,1.2084891579367898,Pluripotency,0,Pluripotency
246,3.011850929260254,-1.0008375644683838,-0.6915077050526937,0.0,Pluripotency,0,Pluripotency
247,3.492325909932454,0.20757783651351924,-1.4875091075897218,-2.0756022930145264,Pluripotency,0,Pluripotency
248,3.764867734909058,-1.8765355348587036,0.0,-1.1355907917022705,Pluripotency,0,Pluripotency
249,4.433549340565999,-1.1561695694923402,-0.5297985235850017,-0.4709550106164182,Pluripotency,0,Pluripotency
250,3.7018447399139403,-1.0897695064544677,-2.5371762116750083,-1.2108550071716309,Pluripotency,0,Pluripotency
251,3.1010367393493654,-0.9780557155609131,-1.3040742874145508,0.0,Pluripotency,0,Pluripotency
252,4.441665697097778,-1.2132507801055907,-1.2116093635559082,-0.8883634769555295,Pluripotency,0,Pluripotency
253,2.269901847839355,1.1756258845329284,-0.80237717628479,-1.8559425382903125,Pluripotency,0,Pluripotency
254,2.7661307175954186,0.391874623298645,-1.2460509936014812,-1.0631376107533772,Pluripotency,0,Pluripotency
